sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,sintering_check_reason_step23
10.1021_acsami.8b15111__sample_42023,10.1021/acsami.8b15111,https://doi.org/10.1021/acsami.8b15111,,42023,Mg2Si0.35Sn0.635Bi0.015,unknown,n,7,7,6,7,0.1352489623465401,0.4348668154398836,0.2996178530933434,0.1143111320544901,0.332270353473345,0.2179592214188548,0.1055040705105618,0.3201073547723471,0.2146032842617852,0.114311132054488,0.3322703534733482,0.2179592214188602,1.102908,1.4078393244037954,0.9312347966640718,1.086550030376776,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1352489623465401,0.2699673142819709,,,,,,,,,,,,,,,,,,,,,,,,,0.3971460822935422,0.2416764472161835,-0.1554696350773587,0.1554696350773587,0.8560130693049282,good,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.7b06083__sample_2916,10.1021/acsami.7b06083,https://doi.org/10.1021/acsami.7b06083,,2916,SnTe0.95Se0.05,unknown,p,11,6,1,2,0.365192429030955,1.730875119323191,1.365682690292236,0.2415219572087603,0.8350296367902698,0.5935076795815094,0.0747625793551248,0.8020639576067211,0.7273013782515964,0.1931843591454345,0.8304132082393931,0.6372288490939586,0.3836498,0.1575241895870529,0.0290107929574345,0.1414022383993911,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.365192429030955,0.6764521293543818,,,,,,,,,,,,,,,,,,,,,,,,,1.5789245735832316,0.0863393226763618,-1.4925852509068698,1.4925852509068698,0.2247907631703,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.7b06083__sample_2915,10.1021/acsami.7b06083,https://doi.org/10.1021/acsami.7b06083,,2915,SnTe,unknown,p,11,5,2,2,0.3807834268591789,1.3599150572030196,0.9791316303438408,0.4754459440467021,0.6534338223005646,0.1779878782538624,0.1785900001248667,0.7773711524964848,0.598781152371618,0.2459469347033638,0.7956270742881112,0.5496801395847474,0.1984494,0.0602284545241963,0.0163238716593152,0.067775039162615,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3807834268591789,0.7131397591705605,,,,,,,,,,,,,,,,,,,,,,,,,1.7408482846352782,1.67396208774571,-0.0668861968895682,0.0668861968895682,0.935301635515705,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.7b04098__sample_2832,10.1021/acsami.7b04098,https://doi.org/10.1021/acsami.7b04098,,2832,Pb0.94Na0.02Sr0.04Te,unknown,p,8,2,0,0,0.4203899436188321,0.4217647477385194,0.0013748041196873,0.6121191879501742,0.591641328961583,-0.0204778589885912,,,,,,,1.529104,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.4203899436188321,0.080685705967462,,,,,,,,,,,,,,,,,,,,,,,,,0.2344346404433361,0.1423890514845759,-0.0920455889587602,0.0920455889587602,0.9120635685688668,good,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.7b04098__sample_2831,10.1021/acsami.7b04098,https://doi.org/10.1021/acsami.7b04098,,2831,Pb0.94Na0.02Sr0.04Te,unknown,p,13,7,0,0,0.3030159936062102,0.3844517493682007,0.0814357557619905,0.2729630059884517,0.159202645588453,-0.1137603603999986,,,,,,,2.037159,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3030159936062102,0.2043970133164332,,,,,,,,,,,,,,,,,,,,,,,,,0.4370185580574098,0.1423890514845759,-0.2946295065728339,0.2946295065728339,0.7448074826308997,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.5b09327__sample_4844,10.1021/acsami.5b09327,https://doi.org/10.1021/acsami.5b09327,,4844,Co0.72Ni0.14Fe0.14Sb3,unknown,n,44,11,2,2,0.1660222550555662,0.7860608811748935,0.6200386261193273,0.1660489822999602,1.1237407942901636,0.9576918119902034,0.1239985457583704,1.4235192532521548,1.2995207074937842,0.1738659094364884,1.5310412037376908,1.3571752943012023,0.05963855,0.0275115496659115,0.0593192674080848,0.0238421564035147,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1660222550555663,0.2385444685471285,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036190158096301,-0.0391381242491149,-0.0355191084394847,0.0355191084394847,0.9651042924168358,good,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.8b15111__sample_42060,10.1021/acsami.8b15111,https://doi.org/10.1021/acsami.8b15111,,42060,Mg2Si0.325Sn0.645Bi0.03,unknown,n,7,7,3,5,0.1790061669303378,0.9482242271173432,0.7692180601870052,0.1575196668277822,0.5993451890198732,0.4418255221920909,0.1245755493838459,0.5683332048886196,0.4437576555047736,0.131391834510576,0.6032306435145646,0.4718388090039885,1.358467,1.7948754394171946,0.7073434907718911,1.340257065814607,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1790061669303378,0.3696553686476698,,,,,,,,,,,,,,,,,,,,,,,,,0.9150206269514864,0.2416764472161835,-0.6733441797353029,0.6733441797353029,0.5100001904995515,large_under_prediction,unknown,no,60,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c5ce00228a__sample_13853,10.1039/c5ce00228a,https://doi.org/10.1039/c5ce00228a,,13853,Ge0.86Sb0.09Te,unknown,p,16,4,1,3,0.1066354175115346,0.4973679534611182,0.3907325359495835,0.0813881866227048,0.4036521937069088,0.322264007084204,0.1308154345081291,0.4652746235820695,0.3344591890739404,0.0662025300576042,0.383905053295883,0.3177025232382788,1.06556,0.926168305605518,0.56978197209589,1.0258049732322203,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.1066354175115348,0.2052174690357496,p,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.9658165874212468,0.1135456991990303,-0.8522708882222164,0.8522708882222164,0.42644542165516,large_under_prediction,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.0c05650__sample_38452,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38452,NaSn5BiTe7,unknown,p,12,11,4,4,0.210460459841531,1.4730614109360194,1.2626009510944884,0.1053665786030196,0.7655000749087809,0.6601334963057612,0.0727047627303146,0.7546918039337617,0.681987041203447,0.0483382590148096,0.7568986252124087,0.708560366197599,0.4432113,0.4100478979070558,0.0954234756589438,0.3896880337873789,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.210460459841531,0.4359367814011086,,,,,,,,,,,,,,,,,,,,,,,,,0.7287667651092552,-0.9162063205090902,-1.6449730856183455,1.6449730856183455,0.193017757677449,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.15541_jim20140335__sample_16093,10.15541/jim20140335,https://doi.org/10.15541/jim20140335,,16093,C,unknown,p,6,6,6,6,0.3056331476596328,6.031816419253259,5.7261832715936265,0.2794651559314057,0.9974571179977,0.7179919620662941,0.1648342234016742,0.9979706831629884,0.8331364597613141,0.2794651559314097,0.9974571179976998,0.71799196206629,0.0001752153,0.0001268400603409,3.069282488033365e-07,0.0001730374241418,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,low,0.3056331476596325,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0888244021270197,-8.723757787156003,-7.634933385028984,7.634933385028984,0.0004832708067026,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.12693_aphyspola.130.1255__sample_778,10.12693/aphyspola.130.1255,https://doi.org/10.12693/aphyspola.130.1255,,778,PbTe,unknown,p,8,4,2,4,0.5189673671063371,1.6787878427734768,1.1598204756671395,0.3394588804049057,5.293230543627349,4.953771663222443,0.6186990048185994,6.98993009051203,6.371231085693431,0.3394588804048714,5.293230543626688,4.953771663221817,0.1285347,0.1148534534050668,0.5669189025437151,0.0613728794523646,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.5189673671063371,0.1114259227800024,,,,,,,,,,,,,,,,,,,,,,,,,-2.15082453783274,-0.9626821314183004,1.18814240641444,1.18814240641444,3.280980814196889,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1146_annurev-matsci-062910-100445__sample_26821,10.1146/annurev-matsci-062910-100445,https://doi.org/10.1146/annurev-matsci-062910-100445,,26821,In0.53Ga0.27Al0.20As(ErAs)0.006,unknown,p,18,1,0,0,0.3571003058074812,0.359425726944307,0.0023254211368257,0.0049880605398861,0.0364680984633824,0.0314800379234962,,,,,,,1.189046,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3571003058074812,0.5129467911797639,,,,,,,,,,,,,,,,,,,,,,,,,0.1544548502983719,-0.8120717034466202,-0.966526553744992,0.966526553744992,0.3804020520984071,large_under_prediction,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1142_s1793604713400031__sample_27590,10.1142/s1793604713400031,https://doi.org/10.1142/s1793604713400031,,27590,CeFe3.85Mn0.15Sb12,unknown,p,21,7,3,5,0.0859896177479501,1.0182362356536343,0.9322466179056844,0.0495916100787483,0.6332486413939646,0.5836570313152163,0.0529212758249967,0.6366967732011801,0.5837754973761834,0.0396064588943832,0.637639889968242,0.5980334310738588,0.9731407,0.8509069609303168,0.3084944793401775,0.8799327351397672,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0859896177479501,0.0651049700604194,,,,,,,,,,,,,,,,,,,,,,,,,1.3880550025900438,-0.526666759518352,-1.914721762108396,1.914721762108396,0.1473828343708663,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1142_s1793604713400031__sample_27589,10.1142/s1793604713400031,https://doi.org/10.1142/s1793604713400031,,27589,CeFe3.9Mn0.1Sb12,unknown,p,21,6,2,5,0.0877573803840606,1.0541417476776829,0.966384367293622,0.0856308793113274,0.6352586395839876,0.5496277602726601,0.0605785113173689,0.6290425702405422,0.5684640589231733,0.0959011450279971,0.634662141498962,0.5387609964709649,0.8314099,1.000923253503096,0.3500918730144576,0.8912660469971192,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0877573803840606,0.0662515566335258,,,,,,,,,,,,,,,,,,,,,,,,,1.4239386492998012,-0.526666759518352,-1.950605408818153,1.950605408818153,0.1421879636768544,large_under_prediction,unknown,no,75,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
