sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19
10.1016_j.jmst.2020.09.005__sample_38654,unknown,n,BiSbSe3,10.1016/j.jmst.2020.09.005,-5.377921251486795,-0.415264076405552,4.962657175081243,4.962657175081243,0.0046174103955302,0.6601659234400462,142.97319642176657,medium,0.4981264853488932,0.7747357227449335,0.1634825,0.0911233821767954,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.158384__sample_40368,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.107294994532709,-4.842381322556033,-4.949676317088742,4.949676317088742,1.1132626124291805,0.007888247206897675,0.0070857020785825425,low,0.5810230967613604,0.9539632794440212,0.914502,1.1065774158546746,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.158384__sample_40371,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.0926454512214927,-4.842381322556033,-4.935026773777526,4.935026773777526,1.0970727005203569,0.007888247206897675,0.007190268432671937,low,0.4352230760677972,0.8106262358380357,1.166552,1.3310309582338566,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.158384__sample_40369,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.0892532771232548,-4.842381322556033,-4.931634599679287,4.931634599679287,1.0933575437135905,0.007888247206897675,0.007214700490477463,low,0.5178093331941223,0.907849992956472,0.8969612,1.0898790241842098,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2008.10.165__sample_19867,unknown,n,YMn2Al10,10.1016/j.jallcom.2008.10.165,4.380232875203127,-0.49340426031398027,-4.873637135517107,4.873637135517107,79.85662786834168,0.61054440029866,0.007645506911527176,medium,0.3315481392679045,0.4906667141438554,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41529,unknown,p,Ge0.75Pb0.2Sm0.03Te0.6Se0.4,10.1016/j.matdes.2018.08.001,0.4575577260096534,-4.415521077154314,-4.873078803163968,4.873078803163968,1.5802099627233357,0.012088253570911615,0.007649776837299965,low,0.0801273296561109,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1007_s11664-014-3294-z__sample_28847,unknown,p,sulfosalicylic acid-doped polyaniline,10.1007/s11664-014-3294-z,-4.088907311055668,0.7836482215462861,4.872555532601954,4.872555532601954,0.0167575343307315,2.1894452944647522,130.654382157496,medium,0.1067768918744368,0.2223281522316193,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_ja410753k__sample_13973,unknown,p,Cu2ZnGeSe2S2,10.1021/ja410753k,-5.292637583340541,-0.42234662709014903,4.870290956250392,4.870290956250392,0.0050284797187889,0.6555067836002377,130.35884009851696,medium,0.3974708946636158,0.3021393173199979,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1023_b_inma.0000023949.61917.de__sample_13452,unknown,p,(GaSb)89.92(FeGa1.3)10.08,10.1023/b:inma.0000023949.61917.de,-2.021828898223548,2.845870860349626,4.867699758573174,4.867699758573174,0.1324130734580602,17.21654534902755,130.02149183162513,medium,0.3575614944399153,0.1448027541839996,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.158384__sample_40370,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.0220174261381134,-4.842381322556033,-4.864398748694146,4.864398748694146,1.0222615983870256,0.007888247206897675,0.007716466332437938,medium,0.4437302533581653,0.7974145644638002,1.059301,1.243801816901866,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2011.10.017__sample_23166,unknown,n,Yb1.05Al3C0.05,10.1016/j.jallcom.2011.10.017,3.853168758349708,-0.9168335142207106,-4.7700022725704185,4.7700022725704185,47.14220907183788,0.3997829459732537,0.008480360887714077,medium,0.0665703747942859,0.0541584499533185,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2011.10.017__sample_23167,unknown,n,Yb1.05Al3C0.10,10.1016/j.jallcom.2011.10.017,3.844484000801528,-0.9168335142207106,-4.761317515022239,4.761317515022239,46.73456313106575,0.3997829459732537,0.00855433150946707,medium,0.0555701045897113,0.0773697047339925,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c9ee00317g__sample_31975,unknown,p,Gi0.99Te,10.1039/c9ee00317g,2.4381503996593312,-2.313008091664782,-4.751158491324113,4.751158491324113,11.451839815393791,0.09896311325467987,0.008641678092776994,medium,0.3038312701573865,0.4681266331861887,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matlet.2021.130180__sample_45722,unknown,p,NaCoO2,10.1016/j.matlet.2021.130180,-1.4527896768660202,-6.194175645972157,-4.741385969106137,4.741385969106137,0.2339168246873077,0.0020412852480121415,0.008726543081032604,medium,0.3345710979495714,0.6298097111511737,0.07029064,0.4518637923327008,unknown,no,large_under_prediction,selected model primary split test residual
10.1080_08957959.2014.911854__sample_3429,unknown,p,Co4Sb12,10.1080/08957959.2014.911854,4.261369435643197,-0.464658368365693,-4.72602780400889,4.72602780400889,70.90701959672438,0.6283497326718737,0.008861601238432265,medium,0.2621442560435215,0.4203565957363409,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1002_adma.201104305__sample_84022,unknown,p,Cux(CuC2S4),10.1002/adma.201104305,-3.776832119954794,0.9308491991324996,4.7076813190872935,4.7076813190872935,0.0228951056130077,2.536662394738458,110.79496367543597,medium,0.2525653902616905,0.4396174038842906,0.01415,0.0097868032588047,unknown,no,large_over_prediction,selected model primary split test residual
10.1063_1.4942890__sample_9344,unknown,n,(SnSe0.95)0.999(BiCl3)0.001,10.1063/1.4942890,-3.572855570244913,1.1178899464506382,4.690745516695552,4.690745516695552,0.028075567348497,3.0583940148717264,108.93436192787942,medium,0.3769587053444997,0.3082979788879336,0.594854,0.5506041893199071,unknown,no,large_over_prediction,selected model primary split test residual
10.1007_bf00661543__sample_17666,unknown,p,Pd99.99Ru0.01,10.1007/bf00661543,6.186370991735124,1.5007531994885266,-4.685617792246598,4.685617792246598,486.078917174262,4.485065947825132,0.009227032461926774,medium,0.0023019815983892,0.0022574530503252,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1021_ja410753k__sample_13974,unknown,p,Cu2ZnGeSe1S3,10.1021/ja410753k,-5.075391980092303,-0.42234662709014903,4.653045353002154,4.653045353002154,0.0062486366183609,0.6555067836002377,104.90396923932278,medium,0.3305870877407738,0.3188118454099852,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1080_08957959.2014.911854__sample_3431,unknown,n,Cd0.38Co4Sb12,10.1080/08957959.2014.911854,4.7362414272403415,0.0975198525723956,-4.6387215746679455,4.6387215746679455,114.00489969371728,1.1024333274835247,0.009670052168330437,medium,0.1132132011868252,0.14306824197706,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1080_08957959.2014.911854__sample_3432,unknown,n,Cd0.45Co4Sb12,10.1080/08957959.2014.911854,4.692898624397961,0.0975198525723956,-4.595378771825565,4.595378771825565,109.16916202584446,1.1024333274835247,0.010098395068953055,medium,0.1154121834452738,0.1631836881923015,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.3553842__sample_5382,unknown,p,SrFe4Sb12,10.1063/1.3553842,1.866790879344157,-2.698797353580209,-4.565588232924366,4.565588232924366,6.467508047296072,0.06728638583015514,0.010403757573720553,medium,0.0818949019945376,0.0660717594393413,0.4910492,0.3278117051516579,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41530,unknown,p,Ge0.75Pb0.2Sm0.03Te0.5Se0.5,10.1016/j.matdes.2018.08.001,0.135106683446433,-4.415521077154314,-4.550627760600747,4.550627760600747,1.1446588939934614,0.012088253570911615,0.01056057279102456,low,0.0653909512623956,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.4942890__sample_9345,unknown,n,(SnSe0.95)0.998(BiCl3)0.002,10.1063/1.4942890,-3.4087048549772594,1.1178899464506382,4.526594801427898,4.526594801427898,0.0330840212457317,3.0583940148717264,92.44323693771966,medium,0.4016146622428875,0.3401662375988819,0.6104312,0.5401018578653676,unknown,no,large_over_prediction,selected model primary split test residual
10.1063_1.3553842__sample_5381,unknown,p,CaFe4Sb12,10.1063/1.3553842,1.8277340666727029,-2.698438851803653,-4.526172918476355,4.526172918476355,6.219777078707226,0.06731051244347176,0.010822013649637453,medium,0.0827389781464856,0.0650407398854336,0.5852111,0.5912560144900307,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.3553842__sample_5383,unknown,p,BaFe4Sb12,10.1063/1.3553842,1.7972047552880177,-2.698797353580209,-4.496002108868227,4.496002108868227,6.032760831459577,0.06728638583015514,0.011153497993699801,medium,0.0798192062416483,0.0650531506388037,0.4809142,0.4337059906426115,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41533,unknown,p,Ge0.75Pb0.2Sm0.02Te0.5Se0.5,10.1016/j.matdes.2018.08.001,0.0586520883548299,-4.415521077154314,-4.474173165509144,4.474173165509144,1.0604062488730033,0.012088253570911615,0.011399643847590464,low,0.1018735009019203,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.4942890__sample_9346,unknown,n,(SnSe0.95)0.994(BiCl3)0.006,10.1063/1.4942890,-3.355646907096824,1.1178899464506382,4.473536853547462,4.473536853547462,0.0348867943384721,3.0583940148717264,87.66623798102945,medium,0.3686279097564553,0.30831367246644,0.6318498,0.5544306862184978,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2016.08.095__sample_9832,unknown,n,Mg1.6Mn0.4Si,10.1016/j.jallcom.2016.08.095,-5.65415584394268,-1.1901856985193096,4.46397014542337,4.46397014542337,0.0035029288576792,0.3041647758734736,86.83155959809937,medium,0.2916555534282247,0.1034422951331394,3.092784e-05,1.3754415961567524e-05,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41532,unknown,p,Ge0.75Pb0.2Sm0.01Te0.5Se0.5,10.1016/j.matdes.2018.08.001,0.0425053317060601,-4.415521077154314,-4.458026408860374,4.458026408860374,1.0434216195762198,0.012088253570911615,0.011585205198087803,low,0.126431108141069,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.ceramint.2015.09.032__sample_15818,unknown,p,Zn0.95Al0.05Te,10.1016/j.ceramint.2015.09.032,-5.191090446190803,-0.7389603655829531,4.4521300806078505,4.4521300806078505,0.0055659341528708,0.47761019749967476,85.80953068827318,medium,0.4220657662134157,0.7080808523067396,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41534,unknown,p,Ge0.75Pb0.2Sm0.05Te0.5Se0.5,10.1016/j.matdes.2018.08.001,0.0076984159594118,-4.415521077154314,-4.423219493113726,4.423219493113726,1.0077281249520142,0.012088253570911615,0.011995550458103202,low,0.1786059288779248,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.2803847__sample_4958,unknown,n,CoSb3,10.1063/1.2803847,0.4051186000833605,-4.008087157234893,-4.413205757318254,4.413205757318254,1.4994803280032525,0.01816811476660083,0.012116274169994595,medium,0.0697810789675683,0.0791180375099112,0.3635688,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.4916786__sample_47079,unknown,n,YbCu2Si0.25Ge1.75,10.1063/1.4916786,4.593960317237014,0.1877617637668949,-4.4061985534701185,4.4061985534701185,98.88527277099249,1.2065460381240287,0.012201473529008286,medium,0.2666408504457831,0.3279574831256888,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1080_08957959.2014.911854__sample_3430,unknown,n,Cd0.15Co4Sb12,10.1080/08957959.2014.911854,4.45826403999157,0.0975198525723956,-4.360744187419174,4.360744187419174,86.33750048145922,1.1024333274835247,0.012768881671762895,medium,0.1296645652426731,0.1699080790529683,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.2803847__sample_4959,unknown,n,CoSb3,10.1063/1.2803847,0.3394430747086128,-4.008087157234893,-4.347530231943506,4.347530231943506,1.4041653575602255,0.01816811476660083,0.012938728810521584,medium,0.0744530000711276,0.0747009487690249,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2011.10.017__sample_23163,unknown,n,Yb1.05Al3,10.1016/j.jallcom.2011.10.017,3.819356108901099,-0.49340426031398027,-4.312760369215079,4.312760369215079,45.5748536286652,0.61054440029866,0.013396519169831103,medium,0.0567945589390472,0.0428690879096579,,,unknown,no,large_under_prediction,selected model primary split test residual
10.3390_nano8010008__sample_15429,unknown,p,CuFeSe2,10.3390/nano8010008,-0.7649237943994445,-5.064786976313615,-4.29986318191417,4.29986318191417,0.4653693933771818,0.006315256058650372,0.01357041556347445,medium,0.1143819616730547,0.1388727498086995,,0.1906042715290155,unknown,no,large_under_prediction,selected model primary split test residual
10.1007_s10948-008-0342-z__sample_23901,unknown,p,Bi1.3V0.3Pb0.4Sr2Ca2Cu3O10,10.1007/s10948-008-0342-z,2.927767907888868,-1.36956552164569,-4.297333429534557,4.297333429534557,18.68587531841926,0.25421738751394785,0.013604788814113391,low,0.6066391789160517,0.8790759354862246,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41535,unknown,p,Ge0.75Pb0.2Sm0.08Te0.5Se0.5,10.1016/j.matdes.2018.08.001,-0.1411686381665639,-4.415521077154314,-4.2743524389877505,4.2743524389877505,0.8683428636011792,0.012088253570911615,0.01392106053682457,low,0.1626047896317118,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c6ta04310k__sample_45735,unknown,p,BiOCuSe,10.1039/c6ta04310k,-5.534216480210991,-1.2660273083440652,4.268189171866926,4.268189171866926,0.003949301780157,0.2819494982379636,71.3922394218137,low,0.5463341154361134,0.93904225554694,0.09285018,0.0291423876137373,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.matdes.2018.08.001__sample_41531,unknown,p,Ge0.75Pb0.2Sm0.03Te0.4Se0.6,10.1016/j.matdes.2018.08.001,-0.1691254035862233,-4.415521077154314,-4.246395673568091,4.246395673568091,0.8444030055810733,0.012088253570911615,0.014315739630264723,low,0.1236348802793172,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1038_s41467-017-01149-4__sample_10781,unknown,n,TiS2((C4H9)4N)0.013(C6H16N)0.019,10.1038/s41467-017-01149-4,-0.7518364982550908,-4.992152811294207,-4.240316313039116,4.240316313039116,0.4714998484851656,0.0067910289402903345,0.014403035254642283,medium,0.1601502228357433,0.2654463868500924,0.3387516,0.4023780212985869,unknown,no,large_under_prediction,selected model primary split test residual
10.3390_cryst10020140__sample_35193,unknown,p,WS2C0.2,10.3390/cryst10020140,-3.8684273690444657,0.36915096906633277,4.237578338110798,4.237578338110798,0.0208911977493082,1.4465059648463914,69.23997284427082,medium,0.5004333692900901,0.7320119532268506,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1063_1.2803847__sample_4960,unknown,n,CoSb3,10.1063/1.2803847,0.2271649594444217,-4.008087157234893,-4.235252116679315,4.235252116679315,1.255036881052053,0.01816811476660083,0.014476160056245633,medium,0.062861238391933,0.0652139064372931,0.272119,0.1781247655242535,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.4942890__sample_9347,unknown,n,(SnSe0.95)0.9986(BiCl3)0.004,10.1063/1.4942890,-3.1102678035571345,1.1178899464506382,4.228157750007773,4.228157750007773,0.0445890126450023,3.0583940148717264,68.59075439102648,medium,0.3123956738426554,0.2113314402017971,0.6795549,0.6519118031268386,unknown,no,large_over_prediction,selected model primary split test residual
10.1063_1.4916786__sample_47076,unknown,n,YbCu2SiGe,10.1063/1.4916786,3.655087575904009,-0.49340426031398027,-4.148491836217989,4.148491836217989,38.67090760656421,0.61054440029866,0.015788209744397697,medium,0.1874284768830124,0.130745445353646,,,unknown,no,large_under_prediction,selected model primary split test residual
