sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19,additive_final_step17,structure_final_step17,manual_review_status_step17__rec,tau_eff_ml_problem_reason_step19,needs_manual_review_for_ml_step19
10.1039_c5nj02113h__sample_2735,unknown,p,PbTe NCs,10.1039/c5nj02113h,-5.579445088654637,0.3930518112463167,5.972496899900954,5.972496899900954,0.0037746595391437,1.48149514545073,392.48444265964565,low,0.700949002219116,,0.009878681,0.0255803902508763,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.7567_jjap.54.021801__sample_7827,unknown,p,Cu2.7SnS4,10.7567/jjap.54.021801,1.7139237744021314,-4.234553908442575,-5.948477682844707,5.948477682844707,5.550698492823591,0.014486270959780579,0.0026098104551183325,medium,0.1532922697771541,0.2745241628970906,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_0921-4526_94_00420-z__sample_18297,unknown,n,CeNi2Al5,10.1016/0921-4526(94)00420-z,5.427938797453671,-0.49340426031398027,-5.921343057767651,5.921343057767651,227.6794679379912,0.61054440029866,0.0026815962187022612,low,0.4937925858666142,0.9257390668808116,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.3762_bjnano.4.52__sample_11147,unknown,n,Re3As6.70In0.30,10.3762/bjnano.4.52,-5.410528048669615,0.4905444767682401,5.901072525437855,5.901072525437855,0.0044692795909998,1.6332052202135976,365.42918986373854,low,0.1368973228813934,,0.0009098361,0.000905099609308,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.matdes.2018.08.001__sample_41526,unknown,p,Ge0.75Pb0.2Sm0.03Te0.9Se0.1,10.1016/j.matdes.2018.08.001,1.452316828114272,-4.415521077154314,-5.867837905268586,5.867837905268586,4.273002869117001,0.012088253570911615,0.0028289832563135175,low,0.2575200556529843,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.3409112__sample_46881,unknown,p,NaCo1.4Fe0.6O4,10.1063/1.3409112,5.948222538070986,0.1085166035754282,-5.839705934495558,5.839705934495558,383.07183796135473,1.11462341511865,0.002909698141869401,medium,0.3803302753836451,0.6704444449895104,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2020.157788__sample_40193,unknown,n,(PbS)(Pb0.067Cl0.134),10.1016/j.jallcom.2020.157788,-6.298153979673565,-0.6448916505129931,5.6532623291605715,5.6532623291605715,0.0018396977637705,0.5247193921036603,285.2204326368461,medium,0.5555637968359382,0.398579794918664,0.6915557,0.0055291070168927,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jmat.2016.09.001__sample_31733,unknown,p,Ge0.985Ag0.015Te,10.1016/j.jmat.2016.09.001,-4.256614868943707,1.3893135518179214,5.645928420761629,5.645928420761629,0.0141701892605427,4.01209501217857,283.13630385660156,medium,0.5223540405352629,0.1058016720885212,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_0921-4526_94_00420-z__sample_18296,unknown,n,CeNi2Al5,10.1016/0921-4526(94)00420-z,5.145368187447116,-0.49340426031398027,-5.638772447761096,5.638772447761096,171.63466676871496,0.61054440029866,0.003557232415764786,low,0.5197621685851019,0.9363303824525384,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11837-013-0822-x__sample_24426,unknown,p,Bi2Sr1.6Co1.3O6,10.1007/s11837-013-0822-x,-7.149422302356747,-1.5173172943482163,5.632105008008531,5.632105008008531,0.0007853176264343,0.2192994142965523,279.249321439876,low,0.6495087466961843,0.865596235197775,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.3390_cryst10020140__sample_35192,unknown,p,WS2C0.1,10.3390/cryst10020140,-5.24226133875577,0.36915096906633277,5.6114123078221025,5.6114123078221025,0.0052882847012996,1.4465059648463914,273.5302742855186,low,0.6368329456627723,0.97221155316137,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1023_b_inma.0000023949.61917.de__sample_13453,unknown,p,(GaSb)89.92(FeGa1.3)10.08,10.1023/b:inma.0000023949.61917.de,-2.765466815684184,2.845870860349626,5.61133767603381,5.61133767603381,0.0629467079778207,17.21654534902755,273.5098609937442,medium,0.438533113349208,0.2705524287076783,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.matdes.2018.08.001__sample_41527,unknown,p,Ge0.75Pb0.2Sm0.03Te0.8Se0.2,10.1016/j.matdes.2018.08.001,1.1668802039788158,-4.415521077154314,-5.58240128113313,5.58240128113313,3.2119563424531927,0.012088253570911615,0.0037635173962791107,low,0.1667678804721262,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_0921-4526_94_00420-z__sample_18295,unknown,n,CeNi2Al5,10.1016/0921-4526(94)00420-z,4.986345909127125,-0.49340426031398027,-5.479750169441105,5.479750169441105,146.40048423342816,0.61054440029866,0.004170371453998594,low,0.4815484320725059,0.8700817168603578,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1023_b_inma.0000023949.61917.de__sample_13451,unknown,p,(GaSb)89.92(FeGa1.3)10.08,10.1023/b:inma.0000023949.61917.de,-2.6263780541888258,2.845870860349626,5.472248914538452,5.472248914538452,0.0723399998748054,17.21654534902755,237.99482138268203,medium,0.2351456671588672,0.0218793755085972,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_bf00661543__sample_17665,unknown,p,Pd99.995Ru0.005,10.1007/bf00661543,6.853186575642851,1.5007531994885266,-5.352433376154324,5.352433376154324,946.8934518809424,4.485065947825132,0.004736611008256356,medium,6.553940220244794e-05,7.078214863139261e-05,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.01.030__sample_17571,unknown,n,Fe0.693C0.0966Si0.0180Mn0.0459Cr0.0776V0.0693,10.1016/j.jallcom.2016.01.030,3.0705983115251896,-2.1912568754340533,-5.261855186959243,5.261855186959243,21.55479530016589,0.11177617156775894,0.005185675392004242,medium,0.0856781882188353,0.1590900734666243,0.0254377,0.0027407051033656,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.matdes.2018.08.001__sample_41528,unknown,p,Ge0.75Pb0.2Sm0.03Te0.7Se0.3,10.1016/j.matdes.2018.08.001,0.8333676391382397,-4.415521077154314,-5.248888716292554,5.248888716292554,2.301054829076844,0.012088253570911615,0.005253353122298819,low,0.0938481138682114,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.01.030__sample_17569,unknown,n,Fe0.693C0.0966Si0.0180Mn0.0459Cr0.0776V0.0693,10.1016/j.jallcom.2016.01.030,3.013520237070721,-2.1912568754340533,-5.204777112504774,5.204777112504774,20.358942231586017,0.11177617156775894,0.005490274017986212,medium,0.1408286591782441,0.310150761590728,0.006629905,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.solidstatesciences.2010.05.005__sample_28113,unknown,n,La0.08Sr0.92TiO3,10.1016/j.solidstatesciences.2010.05.005,-6.116521716527549,-0.9473536741194224,5.169168042408127,5.169168042408127,0.0022061161304775,0.3877658216108331,175.76854466265274,medium,0.4050480418464653,0.5496487191946693,,0.000142998421352,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jmst.2020.09.005__sample_38654,unknown,n,BiSbSe3,10.1016/j.jmst.2020.09.005,-5.377921251486795,-0.415264076405552,4.962657175081243,4.962657175081243,0.0046174103955302,0.6601659234400462,142.97319642176657,medium,0.4981264853488932,0.7747357227449335,0.1634825,0.0911233821767954,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2020.158384__sample_40368,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.107294994532709,-4.842381322556033,-4.949676317088742,4.949676317088742,1.1132626124291805,0.007888247206897675,0.0070857020785825425,low,0.5810230967613604,0.9539632794440212,0.914502,1.1065774158546746,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2020.158384__sample_40371,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.0926454512214927,-4.842381322556033,-4.935026773777526,4.935026773777526,1.0970727005203569,0.007888247206897675,0.007190268432671937,low,0.4352230760677972,0.8106262358380357,1.166552,1.3310309582338566,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2020.158384__sample_40369,unknown,p,MgAg0.97Sb0.995,10.1016/j.jallcom.2020.158384,0.0892532771232548,-4.842381322556033,-4.931634599679287,4.931634599679287,1.0933575437135905,0.007888247206897675,0.007214700490477463,low,0.5178093331941223,0.907849992956472,0.8969612,1.0898790241842098,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2008.10.165__sample_19867,unknown,n,YMn2Al10,10.1016/j.jallcom.2008.10.165,4.380232875203127,-0.49340426031398027,-4.873637135517107,4.873637135517107,79.85662786834168,0.61054440029866,0.007645506911527176,medium,0.3315481392679045,0.4906667141438554,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
