sample_key,candidate_score_step24,candidate_tier_step24,is_high_zt_observed_step24,is_low_kappa_high_sigma_step24,is_nanocarbon_candidate_step24
10.1002_aenm.201000072__sample_15212,10,review,True,False,False
10.1002_aenm.201100126__sample_12129,-30,low,False,False,False
10.1002_aenm.201100126__sample_12130,-30,low,False,False,False
10.1002_aenm.201100126__sample_12131,-5,low,False,False,False
10.1002_aenm.201100126__sample_12132,-30,low,False,False,False
10.1002_aenm.201100126__sample_12133,-30,low,False,False,False
10.1002_aenm.201100149__sample_25526,-30,low,False,False,False
10.1002_aenm.201100149__sample_25527,-30,low,False,False,False
10.1002_aenm.201100149__sample_25528,-30,low,False,False,False
10.1002_aenm.201100149__sample_25529,-30,low,False,False,False
10.1002_aenm.201100149__sample_25549,-30,low,False,False,False
10.1002_aenm.201100149__sample_25558,-30,low,False,False,False
10.1002_aenm.201100149__sample_25562,-30,low,False,False,False
10.1002_aenm.201100149__sample_25563,-30,low,False,False,False
10.1002_aenm.201100149__sample_25590,-30,low,False,False,False
10.1002_aenm.201100149__sample_25591,-30,low,False,False,False
10.1002_aenm.201100272__sample_12790,-30,low,False,False,False
10.1002_aenm.201100338__sample_6553,20,review,False,True,False
10.1002_aenm.201100338__sample_6559,20,review,False,True,False
10.1002_aenm.201100338__sample_6561,20,review,False,True,False
10.1002_aenm.201100338__sample_6562,20,review,False,True,False
10.1002_aenm.201100338__sample_6563,20,review,False,True,False
10.1002_aenm.201100460__sample_21008,-50,low,False,False,False
10.1002_aenm.201100460__sample_21009,-50,low,False,False,False
10.1002_aenm.201100460__sample_21010,-30,low,False,False,False
10.1002_aenm.201100460__sample_21011,-30,low,False,False,False
10.1002_aenm.201100460__sample_21012,-30,low,False,False,False
10.1002_aenm.201100460__sample_21014,-30,low,False,False,False
10.1002_aenm.201100460__sample_21022,-30,low,False,False,False
10.1002_aenm.201100460__sample_21023,-30,low,False,False,False
10.1002_aenm.201100460__sample_21024,-30,low,False,False,False
10.1002_aenm.201100460__sample_21025,-30,low,False,False,False
10.1002_aenm.201100460__sample_21026,-30,low,False,False,False
10.1002_aenm.201100460__sample_21027,-30,low,False,False,False
10.1002_aenm.201100460__sample_21028,-30,low,False,False,False
10.1002_aenm.201100756__sample_173,-30,low,False,False,False
10.1002_aenm.201100756__sample_216,-30,low,False,False,False
10.1002_aenm.201100756__sample_220,-30,low,False,False,False
10.1002_aenm.201100756__sample_264,-30,low,False,False,False
10.1002_aenm.201100756__sample_284,-30,low,False,False,False
10.1002_aenm.201100756__sample_352,-30,low,False,False,False
10.1002_aenm.201100770__sample_32,-30,low,False,False,False
10.1002_aenm.201100770__sample_46,-30,low,False,False,False
10.1002_aenm.201100770__sample_75,-30,low,False,False,False
10.1002_aenm.201100770__sample_89,-30,low,False,False,False
10.1002_aenm.201100770__sample_92,-30,low,False,False,False
10.1002_aenm.201100775__sample_6583,-5,low,False,False,False
10.1002_aenm.201100775__sample_6584,-5,low,False,False,False
10.1002_aenm.201100775__sample_6585,65,B,False,True,False
10.1002_aenm.201100775__sample_6586,-5,low,False,False,False
10.1002_aenm.201100775__sample_6587,65,B,False,True,False
10.1002_aenm.201100775__sample_6588,-5,low,False,False,False
10.1002_aenm.201100775__sample_6589,20,review,False,True,False
10.1002_aenm.201100775__sample_6590,-30,low,False,False,False
10.1002_aenm.201100775__sample_6591,-30,low,False,False,False
10.1002_aenm.201100775__sample_6592,-30,low,False,False,False
10.1002_aenm.201200083__sample_182,70,B,False,True,False
10.1002_aenm.201200083__sample_200,45,C,False,True,False
10.1002_aenm.201200083__sample_227,70,B,False,True,False
10.1002_aenm.201200083__sample_318,70,B,False,True,False
10.1002_aenm.201200083__sample_320,70,B,False,True,False
10.1002_aenm.201200083__sample_368,45,C,False,True,False
10.1002_aenm.201200083__sample_399,45,C,False,True,False
10.1002_aenm.201200503__sample_4919,-30,low,False,False,False
10.1002_aenm.201200503__sample_4920,-30,low,False,False,False
10.1002_aenm.201200650__sample_6593,-30,low,False,False,False
10.1002_aenm.201200650__sample_6594,-30,low,False,False,False
10.1002_aenm.201200650__sample_6595,-30,low,False,False,False
10.1002_aenm.201200650__sample_6596,-50,low,False,False,False
10.1002_aenm.201200650__sample_6597,-50,low,False,False,False
10.1002_aenm.201200650__sample_6598,-30,low,False,False,False
10.1002_aenm.201200683__sample_106,-5,low,False,False,False
10.1002_aenm.201200683__sample_148,-5,low,False,False,False
10.1002_aenm.201200683__sample_290,-5,low,False,False,False
10.1002_aenm.201200683__sample_31,-5,low,False,False,False
10.1002_aenm.201200683__sample_422,-5,low,False,False,False
10.1002_aenm.201200970__sample_25306,-30,low,False,False,False
10.1002_aenm.201200970__sample_25307,-30,low,False,False,False
10.1002_aenm.201200970__sample_25308,-30,low,False,False,False
10.1002_aenm.201200970__sample_25309,-30,low,False,False,False
10.1002_aenm.201200973__sample_10288,35,C,True,False,False
10.1002_aenm.201200973__sample_10289,-30,low,False,False,False
10.1002_aenm.201200973__sample_10290,-30,low,False,False,False
10.1002_aenm.201200973__sample_10291,-30,low,False,False,False
10.1002_aenm.201300174__sample_5349,45,C,False,True,False
10.1002_aenm.201300174__sample_5350,20,review,False,True,False
10.1002_aenm.201300174__sample_5351,-30,low,False,False,False
10.1002_aenm.201300174__sample_5352,-30,low,False,False,False
10.1002_aenm.201300174__sample_5353,-30,low,False,False,False
10.1002_aenm.201300336__sample_10295,-30,low,False,False,False
10.1002_aenm.201300336__sample_10296,-5,low,False,False,False
10.1002_aenm.201300336__sample_10297,-30,low,False,False,False
10.1002_aenm.201300336__sample_10298,-30,low,False,False,False
10.1002_aenm.201300937__sample_21044,-30,low,False,False,False
10.1002_aenm.201300937__sample_21045,-30,low,False,False,False
10.1002_aenm.201300937__sample_21046,-30,low,False,False,False
10.1002_aenm.201300937__sample_21047,-30,low,False,False,False
10.1002_aenm.201300937__sample_21052,-30,low,False,False,False
10.1002_aenm.201300937__sample_21053,-30,low,False,False,False
10.1002_aenm.201300937__sample_21054,-30,low,False,False,False
10.1002_aenm.201300937__sample_21055,-30,low,False,False,False
10.1002_aenm.201300937__sample_21056,-30,low,False,False,False
10.1002_aenm.201300937__sample_21057,-30,low,False,False,False
10.1002_aenm.201400348__sample_13676,105,A,True,True,False
10.1002_aenm.201400348__sample_13677,80,A,True,True,False
10.1002_aenm.201400348__sample_13678,10,review,True,False,False
10.1002_aenm.201400348__sample_13679,70,B,False,True,False
10.1002_aenm.201400348__sample_13680,20,review,False,True,False
10.1002_aenm.201400348__sample_13682,20,review,False,True,False
10.1002_aenm.201400348__sample_13683,-30,low,False,False,False
10.1002_aenm.201400600__sample_31756,-25,low,False,False,False
10.1002_aenm.201400600__sample_31757,-5,low,False,False,False
10.1002_aenm.201400600__sample_31758,-5,low,False,False,False
10.1002_aenm.201400600__sample_31759,-30,low,False,False,False
10.1002_aenm.201400600__sample_31760,-30,low,False,False,False
10.1002_aenm.201400600__sample_31761,-30,low,False,False,False
10.1002_aenm.201400600__sample_31762,-30,low,False,False,False
10.1002_aenm.201400600__sample_31763,-30,low,False,False,False
10.1002_aenm.201401391__sample_1405,20,review,False,True,False
10.1002_aenm.201401391__sample_1407,110,A,True,True,False
10.1002_aenm.201401391__sample_1408,110,A,True,True,False
10.1002_aenm.201401391__sample_1409,110,A,True,True,False
10.1002_aenm.201401391__sample_1410,110,A,True,True,False
10.1002_aenm.201500360__sample_19476,25,C,False,True,False
10.1002_aenm.201500360__sample_19477,25,C,False,True,False
10.1002_aenm.201500360__sample_19478,25,C,False,True,False
10.1002_aenm.201500360__sample_19479,25,C,False,True,False
10.1002_aenm.201500360__sample_19480,25,C,False,True,False
10.1002_aenm.201500360__sample_19481,25,C,False,True,False
10.1002_aenm.201500360__sample_19482,25,C,False,True,False
10.1002_aenm.201500360__sample_19483,25,C,False,True,False
10.1002_aenm.201500360__sample_19484,25,C,False,True,False
10.1002_aenm.201500360__sample_19485,25,C,False,True,False
10.1002_aenm.201500411__sample_1411,70,B,False,True,False
10.1002_aenm.201500411__sample_1412,110,A,True,True,False
10.1002_aenm.201500411__sample_1413,110,A,True,True,False
10.1002_aenm.201500411__sample_1414,20,review,False,True,False
10.1002_aenm.201500411__sample_1415,45,C,False,True,False
10.1002_aenm.201500411__sample_1416,45,C,False,True,False
10.1002_aenm.201502269__sample_24962,-30,low,False,False,False
10.1002_aenm.201502269__sample_24963,-30,low,False,False,False
10.1002_aenm.201502269__sample_24964,-30,low,False,False,False
10.1002_aenm.201502269__sample_24965,-30,low,False,False,False
10.1002_aenm.201502269__sample_24966,-30,low,False,False,False
10.1002_aenm.201502269__sample_24967,-30,low,False,False,False
10.1002_aenm.201502423__sample_42689,-15,low,False,False,False
10.1002_aenm.201502423__sample_42690,45,C,False,True,False
10.1002_aenm.201502423__sample_42691,45,C,False,True,False
10.1002_aenm.201502423__sample_42692,70,B,False,True,False
10.1002_aenm.201502423__sample_42693,110,A,True,True,False
10.1002_aenm.201502423__sample_42694,45,C,False,True,False
10.1002_aenm.201502423__sample_42695,20,review,False,True,False
10.1002_aenm.201601450__sample_3187,115,A,True,True,False
10.1002_aenm.201601450__sample_3188,80,A,True,True,False
10.1002_aenm.201601450__sample_3189,80,A,True,True,False
10.1002_aenm.201601450__sample_3190,130,A,True,True,False
10.1002_aenm.201601450__sample_3191,80,A,True,True,False
10.1002_aenm.201601450__sample_3192,90,A,True,True,False
10.1002_aenm.201601450__sample_3193,90,A,True,True,False
10.1002_aenm.201601450__sample_3194,65,B,True,True,False
10.1002_aenm.201601450__sample_3195,25,C,False,True,False
10.1002_aenm.201601450__sample_3196,25,C,False,True,False
10.1002_aenm.201601450__sample_3197,25,C,False,True,False
10.1002_aenm.201601450__sample_3198,65,B,True,True,False
10.1002_aenm.201601450__sample_3199,105,A,True,True,False
10.1002_aenm.201602582__sample_41695,-30,low,False,False,False
10.1002_aenm.201602582__sample_41696,-30,low,False,False,False
10.1002_aenm.201602582__sample_41697,-30,low,False,False,False
10.1002_aenm.201602582__sample_41698,-30,low,False,False,False
10.1002_aenm.201700099__sample_31676,20,review,False,True,False
10.1002_aenm.201700099__sample_31677,20,review,False,True,False
10.1002_aenm.201700099__sample_31678,-30,low,False,False,False
10.1002_aenm.201700099__sample_31679,20,review,False,True,False
10.1002_aenm.201700099__sample_31680,-30,low,False,False,False
10.1002_aenm.201700099__sample_31681,-30,low,False,False,False
10.1002_aenm.201700099__sample_31682,20,review,False,True,False
10.1002_aenm.201700099__sample_31683,-30,low,False,False,False
10.1002_aenm.201700099__sample_31684,-30,low,False,False,False
10.1002_aenm.201700099__sample_31685,20,review,False,True,False
10.1002_aenm.201700099__sample_31686,20,review,False,True,False
10.1002_aenm.201700099__sample_31687,45,C,False,True,False
10.1002_aenm.201700099__sample_31727,85,A,True,True,False
10.1002_aenm.201700099__sample_31728,110,A,True,True,False
10.1002_aenm.201700099__sample_31729,80,A,True,True,False
10.1002_aenm.201700099__sample_31730,110,A,True,True,False
10.1002_aenm.201700099__sample_31731,20,review,False,True,False
10.1002_aenm.201701313__sample_31559,-30,low,False,False,False
10.1002_aenm.201701313__sample_31560,10,review,True,False,False
10.1002_aenm.201701313__sample_31561,-30,low,False,False,False
10.1002_aenm.201701313__sample_31562,10,review,True,False,False
10.1002_aenm.201701313__sample_31563,20,review,False,False,False
10.1002_aenm.201701313__sample_31564,10,review,True,False,False
10.1002_aenm.201701313__sample_31565,10,review,True,False,False
10.1002_aenm.201701313__sample_31566,10,review,True,False,False
10.1002_aenm.201701313__sample_31573,-45,low,False,False,False
10.1002_aenm.201701313__sample_31574,-30,low,False,False,False
10.1002_aenm.201800775__sample_39702,25,C,False,True,False
10.1002_aenm.201800775__sample_39703,85,A,True,True,False
10.1002_aenm.201800775__sample_39704,25,C,False,True,False
10.1002_aenm.201900201__sample_27727,-50,low,False,False,False
10.1002_aenm.201900201__sample_27729,-50,low,False,False,False
10.1002_aenm.201900201__sample_27730,40,C,True,True,False
10.1002_aenm.201900201__sample_27731,0,review,False,True,False
10.1002_aenm.202000757__sample_86394,165,A,True,True,False
10.1002_aenm.202000888__sample_35992,60,B,True,False,False
10.1002_aenm.202000888__sample_35993,-5,low,False,False,False
10.1002_aenm.202000888__sample_36016,60,B,True,False,False
10.1002_aenm.202000888__sample_36017,20,review,False,False,False
10.1002_aenm.202000888__sample_36035,-5,low,False,False,False
10.1002_aenm.202000888__sample_36036,20,review,False,False,False
10.1002_aenm.202000888__sample_36038,20,review,False,False,False
10.1002_aenm.202000888__sample_36039,60,B,True,False,False
10.1002_aenm.202000888__sample_36040,20,review,False,False,False
10.1002_aenm.202000888__sample_36041,60,B,True,False,False
10.1002_aenm.202000888__sample_36042,20,review,False,False,False
10.1002_aenm.202100883__sample_44898,25,C,False,True,False
10.1002_aenm.202100883__sample_44899,25,C,False,True,False
10.1002_aenm.202100883__sample_44900,20,review,False,True,False
10.1002_aenm.202100883__sample_44901,45,C,False,True,False
10.1002_aenm.202100883__sample_44902,45,C,False,True,False
10.1002_aenm.202101122__sample_44610,-5,low,False,False,False
10.1002_aenm.202101122__sample_44611,-5,low,False,False,False
10.1002_aenm.202101122__sample_44612,-5,low,False,False,False
10.1002_aenm.202101122__sample_44613,-5,low,False,False,False
10.1002_aenm.202101122__sample_44614,-5,low,False,False,False
10.1002_aenm.202101122__sample_44615,-5,low,False,False,False
10.1002_aenm.202101122__sample_44620,-5,low,False,False,False
10.1002_aenm.202101122__sample_44621,70,B,False,True,False
10.1002_aenm.202101122__sample_44622,-5,low,False,False,False
10.1002_aenm.202101122__sample_44623,-30,low,False,False,False
10.1002_aenm.202101122__sample_44624,-30,low,False,False,False
10.1002_aenm.202101122__sample_44625,45,C,False,True,False
10.1002_aenm.202101122__sample_44626,70,B,False,True,False
10.1002_andp.201900340__sample_38946,-40,low,False,False,False
10.1002_andp.201900340__sample_38947,-40,low,False,False,False
10.1002_andp.201900340__sample_38948,-40,low,False,False,False
10.1002_andp.201900340__sample_38949,0,review,False,True,False
10.1002_andp.201900340__sample_38950,-40,low,False,False,False
10.1002_andp.201900340__sample_38951,-40,low,False,False,False
10.1002_andp.201900340__sample_38952,-40,low,False,False,False
10.1002_andp.201900340__sample_38953,-40,low,False,False,False
10.1002_andp.201900340__sample_38954,0,review,False,True,False
10.1002_andp.201900340__sample_38959,-60,low,False,False,False
10.1002_andp.201900340__sample_38960,-60,low,False,False,False
10.1002_andp.201900340__sample_38961,-60,low,False,False,False
10.1002_andp.201900340__sample_38962,-40,low,False,False,False
10.1002_andp.201900340__sample_38963,-60,low,False,False,False
10.1002_andp.201900340__sample_38965,-60,low,False,False,False
10.1002_andp.201900340__sample_38967,-60,low,False,False,False
10.1002_andp.201900340__sample_38969,-60,low,False,False,False
10.1002_andp.201900390__sample_38874,-30,low,False,False,False
10.1002_andp.201900390__sample_38875,-30,low,False,False,False
10.1002_andp.201900390__sample_38876,20,review,False,True,False
10.1002_andp.201900390__sample_38877,20,review,False,True,False
10.1002_andp.201900390__sample_38878,20,review,False,True,False
