review_group_key_step9,DOI,SID_list,paper_title,year,sample_count,initial_tau_fit_sample_count,learning_candidate_sample_count,max_review_priority_score_step9,max_zt_observed_step9,nanocarbon_sample_count,additive_keyword_sample_count,structure_keyword_sample_count,p_sample_count,n_sample_count,mixed_sample_count,unknown_sample_count,top_sample_keys,review_priority_tier_step9,paper_review_reason_step9,paper_checked_step9,doi_url
DOI:10.1021/jacs.5b07856,10.1021/jacs.5b07856,3515,,,8,8,8,100,1.889031,0,0,0,8,0,0,0,"10.1021_jacs.5b07856__sample_9482, 10.1021_jacs.5b07856__sample_9483, 10.1021_jacs.5b07856__sample_9484, 10.1021_jacs.5b07856__sample_9485, 10.1021_jacs.5b07856__sample_9486, 10.1021_jacs.5b07856__sample_9487, 10.1021_jacs.5b07856__sample_9488, 10.1021_jacs.5b07856__sample_9489",A,max score=100; samples=8,no,https://doi.org/10.1021/jacs.5b07856
DOI:10.1021/jacs.7b11875,10.1021/jacs.7b11875,32056,,,4,4,4,100,2.137449,0,0,0,4,0,0,0,"10.1021_jacs.7b11875__sample_43928, 10.1021_jacs.7b11875__sample_43929, 10.1021_jacs.7b11875__sample_43930, 10.1021_jacs.7b11875__sample_43927",A,max score=100; samples=4,no,https://doi.org/10.1021/jacs.7b11875
DOI:10.1021/acsami.9b16309,10.1021/acsami.9b16309,24151,,,5,5,5,100,1.201322,0,0,0,0,5,0,0,"10.1021_acsami.9b16309__sample_45652, 10.1021_acsami.9b16309__sample_45653, 10.1021_acsami.9b16309__sample_45654, 10.1021_acsami.9b16309__sample_45656, 10.1021_acsami.9b16309__sample_45657",A,max score=100; samples=5,no,https://doi.org/10.1021/acsami.9b16309
DOI:10.1007/s11664-013-2824-4,10.1007/s11664-013-2824-4,2528,,,4,4,4,100,1.07557,0,0,0,0,4,0,0,"10.1007_s11664-013-2824-4__sample_4145, 10.1007_s11664-013-2824-4__sample_4143, 10.1007_s11664-013-2824-4__sample_4144, 10.1007_s11664-013-2824-4__sample_4146",A,max score=100; samples=4,no,https://doi.org/10.1007/s11664-013-2824-4
DOI:10.1021/jacs.7b13611,10.1021/jacs.7b13611,38435,,,13,13,13,100,1.615772,0,0,0,13,0,0,0,"10.1021_jacs.7b13611__sample_44926, 10.1021_jacs.7b13611__sample_44934, 10.1021_jacs.7b13611__sample_44935, 10.1021_jacs.7b13611__sample_44936, 10.1021_jacs.7b13611__sample_44937, 10.1021_jacs.7b13611__sample_44938, 10.1021_jacs.7b13611__sample_44927, 10.1021_jacs.7b13611__sample_44928, 10.1021_jacs.7b13611__sample_44929, 10.1021_jacs.7b13611__sample_44931",A,max score=100; samples=13,no,https://doi.org/10.1021/jacs.7b13611
DOI:10.1021/jacs.8b04193,10.1021/jacs.8b04193,38437,,,12,12,12,100,1.59401,0,0,0,8,4,0,0,"10.1021_jacs.8b04193__sample_44991, 10.1021_jacs.8b04193__sample_44992, 10.1021_jacs.8b04193__sample_44993, 10.1021_jacs.8b04193__sample_44994, 10.1021_jacs.8b04193__sample_44980, 10.1021_jacs.8b04193__sample_44981, 10.1021_jacs.8b04193__sample_44982, 10.1021_jacs.8b04193__sample_44983, 10.1021_jacs.8b04193__sample_44986, 10.1021_jacs.8b04193__sample_44987",A,max score=100; samples=12,no,https://doi.org/10.1021/jacs.8b04193
DOI:10.1021/jacs.8b05741,10.1021/jacs.8b05741,38440,,,5,5,5,100,1.432124,0,0,0,0,5,0,0,"10.1021_jacs.8b05741__sample_45119, 10.1021_jacs.8b05741__sample_45120, 10.1021_jacs.8b05741__sample_45121, 10.1021_jacs.8b05741__sample_45122, 10.1021_jacs.8b05741__sample_45118",A,max score=100; samples=5,no,https://doi.org/10.1021/jacs.8b05741
DOI:10.1021/jacs.8b09029,10.1021/jacs.8b09029,38441,,,7,7,7,100,1.35521,0,0,0,0,7,0,0,"10.1021_jacs.8b09029__sample_45133, 10.1021_jacs.8b09029__sample_45134, 10.1021_jacs.8b09029__sample_45135, 10.1021_jacs.8b09029__sample_45136, 10.1021_jacs.8b09029__sample_45137, 10.1021_jacs.8b09029__sample_45142, 10.1021_jacs.8b09029__sample_45145",A,max score=100; samples=7,no,https://doi.org/10.1021/jacs.8b09029
DOI:10.1021/jacs.8b10448,10.1021/jacs.8b10448,38443,,,6,6,6,100,1.798883,0,0,0,0,6,0,0,"10.1021_jacs.8b10448__sample_45159, 10.1021_jacs.8b10448__sample_45160, 10.1021_jacs.8b10448__sample_45161, 10.1021_jacs.8b10448__sample_45162, 10.1021_jacs.8b10448__sample_45163, 10.1021_jacs.8b10448__sample_45158",A,max score=100; samples=6,no,https://doi.org/10.1021/jacs.8b10448
DOI:10.1021/jacs.8b11050,10.1021/jacs.8b11050,34167,,,6,6,6,100,1.705539,0,0,0,6,0,0,0,"10.1021_jacs.8b11050__sample_45288, 10.1021_jacs.8b11050__sample_45289, 10.1021_jacs.8b11050__sample_45290, 10.1021_jacs.8b11050__sample_45291, 10.1021_jacs.8b11050__sample_45292, 10.1021_jacs.8b11050__sample_45293",A,max score=100; samples=6,no,https://doi.org/10.1021/jacs.8b11050
DOI:10.1007/s11664-014-3590-7,10.1007/s11664-014-3590-7,2643,,,3,3,3,100,1.004937,0,0,0,3,0,0,0,"10.1007_s11664-014-3590-7__sample_16967, 10.1007_s11664-014-3590-7__sample_16964, 10.1007_s11664-014-3590-7__sample_16965",A,max score=100; samples=3,no,https://doi.org/10.1007/s11664-014-3590-7
DOI:10.1021/jacs.0c05650,10.1021/jacs.0c05650,29626,,,14,14,14,100,1.215184,0,0,0,14,0,0,0,"10.1021_jacs.0c05650__sample_38433, 10.1021_jacs.0c05650__sample_38434, 10.1021_jacs.0c05650__sample_38436, 10.1021_jacs.0c05650__sample_38439, 10.1021_jacs.0c05650__sample_38440, 10.1021_jacs.0c05650__sample_38431, 10.1021_jacs.0c05650__sample_38432, 10.1021_jacs.0c05650__sample_38435, 10.1021_jacs.0c05650__sample_38447, 10.1021_jacs.0c05650__sample_38448",A,max score=100; samples=14,no,https://doi.org/10.1021/jacs.0c05650
DOI:10.1021/jacs.1c01801,10.1021/jacs.1c01801,37843,,,17,17,17,100,1.496356,0,0,0,17,0,0,0,"10.1021_jacs.1c01801__sample_44405, 10.1021_jacs.1c01801__sample_44414, 10.1021_jacs.1c01801__sample_44422, 10.1021_jacs.1c01801__sample_44421, 10.1021_jacs.1c01801__sample_44420, 10.1021_jacs.1c01801__sample_44419, 10.1021_jacs.1c01801__sample_44418, 10.1021_jacs.1c01801__sample_44415, 10.1021_jacs.1c01801__sample_44413, 10.1021_jacs.1c01801__sample_44406",A,max score=100; samples=17,no,https://doi.org/10.1021/jacs.1c01801
DOI:10.1007/s11664-014-3016-6,10.1007/s11664-014-3016-6,2568,,,6,6,6,100,1.126045,0,0,0,0,6,0,0,"10.1007_s11664-014-3016-6__sample_4152, 10.1007_s11664-014-3016-6__sample_4153, 10.1007_s11664-014-3016-6__sample_4155, 10.1007_s11664-014-3016-6__sample_4156, 10.1007_s11664-014-3016-6__sample_4157, 10.1007_s11664-014-3016-6__sample_4154",A,max score=100; samples=6,no,https://doi.org/10.1007/s11664-014-3016-6
DOI:10.1021/cm803437x,10.1021/cm803437x,585,,,10,10,10,100,1.227,0,0,0,0,10,0,0,"10.1021_cm803437x__sample_27013, 10.1021_cm803437x__sample_27015, 10.1021_cm803437x__sample_27005, 10.1021_cm803437x__sample_27006, 10.1021_cm803437x__sample_27010, 10.1021_cm803437x__sample_27012, 10.1021_cm803437x__sample_27016, 10.1021_cm803437x__sample_27017, 10.1021_cm803437x__sample_27008, 10.1021_cm803437x__sample_27007",A,max score=100; samples=10,no,https://doi.org/10.1021/cm803437x
DOI:10.1021/cm803519p,10.1021/cm803519p,586,,,6,6,6,100,1.262695,0,0,0,6,0,0,0,"10.1021_cm803519p__sample_27024, 10.1021_cm803519p__sample_27025, 10.1021_cm803519p__sample_27027, 10.1021_cm803519p__sample_27028, 10.1021_cm803519p__sample_27030, 10.1021_cm803519p__sample_27032",A,max score=100; samples=6,no,https://doi.org/10.1021/cm803519p
DOI:10.1021/cm902001c,10.1021/cm902001c,590,,,25,25,25,100,1.567986,0,0,0,0,25,0,0,"10.1021_cm902001c__sample_27098, 10.1021_cm902001c__sample_27104, 10.1021_cm902001c__sample_27116, 10.1021_cm902001c__sample_27107, 10.1021_cm902001c__sample_27108, 10.1021_cm902001c__sample_27102, 10.1021_cm902001c__sample_27117, 10.1021_cm902001c__sample_27121, 10.1021_cm902001c__sample_27105, 10.1021_cm902001c__sample_27106",A,max score=100; samples=25,no,https://doi.org/10.1021/cm902001c
DOI:10.1021/cm902009t,10.1021/cm902009t,591,,,5,5,5,100,1.142041,0,0,0,5,0,0,0,"10.1021_cm902009t__sample_15313, 10.1021_cm902009t__sample_15311, 10.1021_cm902009t__sample_15312, 10.1021_cm902009t__sample_15314, 10.1021_cm902009t__sample_15315",A,max score=100; samples=5,no,https://doi.org/10.1021/cm902009t
DOI:10.1021/ic5010243,10.1021/ic5010243,1185,,,8,8,8,100,1.770501,0,0,0,8,0,0,0,"10.1021_ic5010243__sample_20820, 10.1021_ic5010243__sample_20821, 10.1021_ic5010243__sample_20823, 10.1021_ic5010243__sample_20824, 10.1021_ic5010243__sample_20822, 10.1021_ic5010243__sample_20825, 10.1021_ic5010243__sample_20826, 10.1021_ic5010243__sample_20827",A,max score=100; samples=8,no,https://doi.org/10.1021/ic5010243
DOI:10.1021/cm404115k,10.1021/cm404115k,615,,,6,6,6,100,1.531643,0,0,0,6,0,0,0,"10.1021_cm404115k__sample_15889, 10.1021_cm404115k__sample_15893, 10.1021_cm404115k__sample_15892, 10.1021_cm404115k__sample_15890, 10.1021_cm404115k__sample_15895, 10.1021_cm404115k__sample_15888",A,max score=100; samples=6,no,https://doi.org/10.1021/cm404115k
DOI:10.1021/ja071875h,10.1021/ja071875h,3480,,,3,3,3,100,1.486585,0,0,0,0,3,0,0,"10.1021_ja071875h__sample_158, 10.1021_ja071875h__sample_212, 10.1021_ja071875h__sample_364",A,max score=100; samples=3,no,https://doi.org/10.1021/ja071875h
DOI:10.1021/ja206380h,10.1021/ja206380h,3490,,,12,12,12,100,1.551212,0,0,0,12,0,0,0,"10.1021_ja206380h__sample_6119, 10.1021_ja206380h__sample_6123, 10.1021_ja206380h__sample_303, 10.1021_ja206380h__sample_327, 10.1021_ja206380h__sample_387, 10.1021_ja206380h__sample_235, 10.1021_ja206380h__sample_236, 10.1021_ja206380h__sample_240, 10.1021_ja206380h__sample_270, 10.1021_ja206380h__sample_274",A,max score=100; samples=12,no,https://doi.org/10.1021/ja206380h
DOI:10.1021/jacs.9b01396,10.1021/jacs.9b01396,38447,,,8,8,8,100,2.051631,0,0,0,8,0,0,0,"10.1021_jacs.9b01396__sample_45370, 10.1021_jacs.9b01396__sample_45374, 10.1021_jacs.9b01396__sample_45367, 10.1021_jacs.9b01396__sample_45368, 10.1021_jacs.9b01396__sample_45369, 10.1021_jacs.9b01396__sample_45371, 10.1021_jacs.9b01396__sample_45372, 10.1021_jacs.9b01396__sample_45373",A,max score=100; samples=8,no,https://doi.org/10.1021/jacs.9b01396
DOI:10.1021/ja400069s,10.1021/ja400069s,3503,,,13,13,13,100,1.256125,0,0,0,13,0,0,0,"10.1021_ja400069s__sample_179, 10.1021_ja400069s__sample_202, 10.1021_ja400069s__sample_203, 10.1021_ja400069s__sample_225, 10.1021_ja400069s__sample_286, 10.1021_ja400069s__sample_299, 10.1021_ja400069s__sample_325, 10.1021_ja400069s__sample_381, 10.1021_ja400069s__sample_393, 10.1021_ja400069s__sample_414",A,max score=100; samples=13,no,https://doi.org/10.1021/ja400069s
DOI:10.1007/s11664-014-3507-5,10.1007/s11664-014-3507-5,2631,,,4,4,4,100,1.822857,0,0,0,4,0,0,0,"10.1007_s11664-014-3507-5__sample_14354, 10.1007_s11664-014-3507-5__sample_14355, 10.1007_s11664-014-3507-5__sample_14353, 10.1007_s11664-014-3507-5__sample_14352",A,max score=100; samples=4,no,https://doi.org/10.1007/s11664-014-3507-5
DOI:10.1021/ja4121583,10.1021/ja4121583,3508,,,13,13,13,100,2.128167,0,0,0,13,0,0,0,"10.1021_ja4121583__sample_6125, 10.1021_ja4121583__sample_6126, 10.1021_ja4121583__sample_6127, 10.1021_ja4121583__sample_6128, 10.1021_ja4121583__sample_6129, 10.1021_ja4121583__sample_6130, 10.1021_ja4121583__sample_6131, 10.1021_ja4121583__sample_6132, 10.1021_ja4121583__sample_210, 10.1021_ja4121583__sample_272",A,max score=100; samples=13,no,https://doi.org/10.1021/ja4121583
DOI:10.1007/s11664-014-3582-7,10.1007/s11664-014-3582-7,2642,,,3,3,3,100,1.253103,0,0,0,0,3,0,0,"10.1007_s11664-014-3582-7__sample_4196, 10.1007_s11664-014-3582-7__sample_4197, 10.1007_s11664-014-3582-7__sample_4198",A,max score=100; samples=3,no,https://doi.org/10.1007/s11664-014-3582-7
DOI:10.1007/s11664-014-3512-8,10.1007/s11664-014-3512-8,2634,,,5,5,5,100,1.192381,0,0,0,0,5,0,0,"10.1007_s11664-014-3512-8__sample_4181, 10.1007_s11664-014-3512-8__sample_4182, 10.1007_s11664-014-3512-8__sample_4183, 10.1007_s11664-014-3512-8__sample_4184, 10.1007_s11664-014-3512-8__sample_4185",A,max score=100; samples=5,no,https://doi.org/10.1007/s11664-014-3512-8
DOI:10.1021/cm202445d,10.1021/cm202445d,601,,,4,4,4,100,1.256104,0,0,0,0,4,0,0,"10.1021_cm202445d__sample_8289, 10.1021_cm202445d__sample_8290, 10.1021_cm202445d__sample_8291, 10.1021_cm202445d__sample_8288",A,max score=100; samples=4,no,https://doi.org/10.1021/cm202445d
DOI:10.1021/ja504896a,10.1021/ja504896a,13044,,,3,3,3,100,1.928487,0,0,0,3,0,0,0,"10.1021_ja504896a__sample_8719, 10.1021_ja504896a__sample_8720, 10.1021_ja504896a__sample_8718",A,max score=100; samples=3,no,https://doi.org/10.1021/ja504896a
DOI:10.1021/cm201717z,10.1021/cm201717z,599,,,5,5,5,100,1.337447,0,0,0,5,0,0,0,"10.1021_cm201717z__sample_13834, 10.1021_cm201717z__sample_13833, 10.1021_cm201717z__sample_13830, 10.1021_cm201717z__sample_13831, 10.1021_cm201717z__sample_13832",A,max score=100; samples=5,no,https://doi.org/10.1021/cm201717z
DOI:10.1021/ja8089334,10.1021/ja8089334,3481,,,7,7,7,100,1.328502,0,0,0,0,7,0,0,"10.1021_ja8089334__sample_4391, 10.1021_ja8089334__sample_4392, 10.1021_ja8089334__sample_4393, 10.1021_ja8089334__sample_4394, 10.1021_ja8089334__sample_4395, 10.1021_ja8089334__sample_4389, 10.1021_ja8089334__sample_4390",A,max score=100; samples=7,no,https://doi.org/10.1021/ja8089334
DOI:10.1007/s11664-014-3002-z,10.1007/s11664-014-3002-z,2564,,,7,7,7,100,1.176718,0,0,0,0,7,0,0,"10.1007_s11664-014-3002-z__sample_8645, 10.1007_s11664-014-3002-z__sample_8646, 10.1007_s11664-014-3002-z__sample_8640, 10.1007_s11664-014-3002-z__sample_8641, 10.1007_s11664-014-3002-z__sample_8642, 10.1007_s11664-014-3002-z__sample_8643, 10.1007_s11664-014-3002-z__sample_8644",A,max score=100; samples=7,no,https://doi.org/10.1007/s11664-014-3002-z
DOI:10.1021/ja910762q,10.1021/ja910762q,3482,,,24,24,24,100,1.131004,0,0,0,0,24,0,0,"10.1021_ja910762q__sample_6090, 10.1021_ja910762q__sample_6106, 10.1021_ja910762q__sample_6110, 10.1021_ja910762q__sample_6108, 10.1021_ja910762q__sample_6107, 10.1021_ja910762q__sample_6094, 10.1021_ja910762q__sample_6093, 10.1021_ja910762q__sample_6092, 10.1021_ja910762q__sample_6091, 10.1021_ja910762q__sample_6109",A,max score=100; samples=24,no,https://doi.org/10.1021/ja910762q
DOI:10.1021/jacs.0c00062,10.1021/jacs.0c00062,27606,,,5,5,5,100,1.269606,0,0,0,5,0,0,0,"10.1021_jacs.0c00062__sample_34371, 10.1021_jacs.0c00062__sample_34373, 10.1021_jacs.0c00062__sample_34374, 10.1021_jacs.0c00062__sample_34370, 10.1021_jacs.0c00062__sample_34372",A,max score=100; samples=5,no,https://doi.org/10.1021/jacs.0c00062
DOI:10.1021/cm504398d,10.1021/cm504398d,628,,,5,5,5,100,1.291663,0,0,0,5,0,0,0,"10.1021_cm504398d__sample_12861, 10.1021_cm504398d__sample_12862, 10.1021_cm504398d__sample_12863, 10.1021_cm504398d__sample_12864, 10.1021_cm504398d__sample_12860",A,max score=100; samples=5,no,https://doi.org/10.1021/cm504398d
DOI:10.1021/cm200560s,10.1021/cm200560s,7432,,,4,4,4,100,1.115385,0,0,0,0,4,0,0,"10.1021_cm200560s__sample_4981, 10.1021_cm200560s__sample_4982, 10.1021_cm200560s__sample_4983, 10.1021_cm200560s__sample_4984",A,max score=100; samples=4,no,https://doi.org/10.1021/cm200560s
DOI:10.1021/cm101589c,10.1021/cm101589c,597,,,4,4,4,100,1.145033,0,0,0,4,0,0,0,"10.1021_cm101589c__sample_12948, 10.1021_cm101589c__sample_12949, 10.1021_cm101589c__sample_12946, 10.1021_cm101589c__sample_12947",A,max score=100; samples=4,no,https://doi.org/10.1021/cm101589c
DOI:10.1021/jacs.8b12450,10.1021/jacs.8b12450,38444,,,7,7,7,100,2.103226,0,0,0,7,0,0,0,"10.1021_jacs.8b12450__sample_45317, 10.1021_jacs.8b12450__sample_45318, 10.1021_jacs.8b12450__sample_45319, 10.1021_jacs.8b12450__sample_45320, 10.1021_jacs.8b12450__sample_45321, 10.1021_jacs.8b12450__sample_45322, 10.1021_jacs.8b12450__sample_45323",A,max score=100; samples=7,no,https://doi.org/10.1021/jacs.8b12450
DOI:10.1021/acs.chemmater.5b03434,10.1021/acs.chemmater.5b03434,7379,,,4,4,4,100,1.850933,0,0,0,4,0,0,0,"10.1021_acs.chemmater.5b03434__sample_9801, 10.1021_acs.chemmater.5b03434__sample_9802, 10.1021_acs.chemmater.5b03434__sample_9799, 10.1021_acs.chemmater.5b03434__sample_9800",A,max score=100; samples=4,no,https://doi.org/10.1021/acs.chemmater.5b03434
DOI:10.1021/jacs.9b11405,10.1021/jacs.9b11405,24153,,,10,10,10,100,1.266579,0,0,0,4,6,0,0,"10.1021_jacs.9b11405__sample_41252, 10.1021_jacs.9b11405__sample_41250, 10.1021_jacs.9b11405__sample_41255, 10.1021_jacs.9b11405__sample_41251, 10.1021_jacs.9b11405__sample_41253, 10.1021_jacs.9b11405__sample_41254, 10.1021_jacs.9b11405__sample_41260, 10.1021_jacs.9b11405__sample_41262, 10.1021_jacs.9b11405__sample_41265, 10.1021_jacs.9b11405__sample_41266",A,max score=100; samples=10,no,https://doi.org/10.1021/jacs.9b11405
DOI:10.1039/c5ee01147g,10.1039/c5ee01147g,874,,,10,10,10,100,2.291022,0,0,0,10,0,0,0,"10.1039_c5ee01147g__sample_6053, 10.1039_c5ee01147g__sample_6054, 10.1039_c5ee01147g__sample_6055, 10.1039_c5ee01147g__sample_6056, 10.1039_c5ee01147g__sample_185, 10.1039_c5ee01147g__sample_224, 10.1039_c5ee01147g__sample_230, 10.1039_c5ee01147g__sample_265, 10.1039_c5ee01147g__sample_317, 10.1039_c5ee01147g__sample_329",A,max score=100; samples=10,no,https://doi.org/10.1039/c5ee01147g
DOI:10.1039/c5ta05535k,10.1039/c5ta05535k,11474,,,5,5,5,100,1.237754,0,0,0,5,0,0,0,"10.1039_c5ta05535k__sample_338, 10.1039_c5ta05535k__sample_294, 10.1039_c5ta05535k__sample_309, 10.1039_c5ta05535k__sample_335, 10.1039_c5ta05535k__sample_350",A,max score=100; samples=5,no,https://doi.org/10.1039/c5ta05535k
DOI:10.1039/c5ta04418a,10.1039/c5ta04418a,2825,,,7,7,7,100,1.112676,0,0,0,0,7,0,0,"10.1039_c5ta04418a__sample_11563, 10.1039_c5ta04418a__sample_11564, 10.1039_c5ta04418a__sample_11566, 10.1039_c5ta04418a__sample_11560, 10.1039_c5ta04418a__sample_11562, 10.1039_c5ta04418a__sample_11565, 10.1039_c5ta04418a__sample_11567",A,max score=100; samples=7,no,https://doi.org/10.1039/c5ta04418a
DOI:10.1039/c5qi00230c,10.1039/c5qi00230c,8564,,,4,4,4,100,1.297478,0,0,0,4,0,0,0,"10.1039_c5qi00230c__sample_12267, 10.1039_c5qi00230c__sample_12269, 10.1039_c5qi00230c__sample_12263, 10.1039_c5qi00230c__sample_12265",A,max score=100; samples=4,no,https://doi.org/10.1039/c5qi00230c
DOI:10.1007/s11664-011-1617-x,10.1007/s11664-011-1617-x,11181,,,5,5,5,100,1.0355,0,0,0,0,5,0,0,"10.1007_s11664-011-1617-x__sample_5773, 10.1007_s11664-011-1617-x__sample_5771, 10.1007_s11664-011-1617-x__sample_5772, 10.1007_s11664-011-1617-x__sample_5774, 10.1007_s11664-011-1617-x__sample_5770",A,max score=100; samples=5,no,https://doi.org/10.1007/s11664-011-1617-x
DOI:10.1007/s11664-011-1618-9,10.1007/s11664-011-1618-9,11182,,,4,4,4,100,1.667567,0,0,0,4,0,0,0,"10.1007_s11664-011-1618-9__sample_17057, 10.1007_s11664-011-1618-9__sample_17058, 10.1007_s11664-011-1618-9__sample_17059, 10.1007_s11664-011-1618-9__sample_17060",A,max score=100; samples=4,no,https://doi.org/10.1007/s11664-011-1618-9
DOI:10.1039/c5ee03366g,10.1039/c5ee03366g,7981,,,6,6,6,100,2.079439,0,0,0,6,0,0,0,"10.1039_c5ee03366g__sample_9274, 10.1039_c5ee03366g__sample_9275, 10.1039_c5ee03366g__sample_9276, 10.1039_c5ee03366g__sample_9280, 10.1039_c5ee03366g__sample_9278, 10.1039_c5ee03366g__sample_9279",A,max score=100; samples=6,no,https://doi.org/10.1039/c5ee03366g
DOI:10.1039/c5ee02423d,10.1039/c5ee02423d,7979,,,11,11,11,100,1.304564,0,0,0,11,0,0,0,"10.1039_c5ee02423d__sample_196, 10.1039_c5ee02423d__sample_222, 10.1039_c5ee02423d__sample_412, 10.1039_c5ee02423d__sample_215, 10.1039_c5ee02423d__sample_269, 10.1039_c5ee02423d__sample_280, 10.1039_c5ee02423d__sample_361, 10.1039_c5ee02423d__sample_384, 10.1039_c5ee02423d__sample_390, 10.1039_c5ee02423d__sample_416",A,max score=100; samples=11,no,https://doi.org/10.1039/c5ee02423d
DOI:10.1039/c5ce00228a,10.1039/c5ce00228a,741,,,4,4,4,100,1.49051,0,0,0,4,0,0,0,"10.1039_c5ce00228a__sample_13852, 10.1039_c5ce00228a__sample_13853, 10.1039_c5ce00228a__sample_13854, 10.1039_c5ce00228a__sample_13851",A,max score=100; samples=4,no,https://doi.org/10.1039/c5ce00228a
DOI:10.1021/nl101156v,10.1021/nl101156v,4135,,,4,4,4,100,1.043965,0,0,0,0,4,0,0,"10.1021_nl101156v__sample_5608, 10.1021_nl101156v__sample_5605, 10.1021_nl101156v__sample_5606, 10.1021_nl101156v__sample_5607",A,max score=100; samples=4,no,https://doi.org/10.1021/nl101156v
DOI:10.1039/c4ta05285d,10.1039/c4ta05285d,2803,,,5,5,5,100,1.174118,0,0,0,0,5,0,0,"10.1039_c4ta05285d__sample_4220, 10.1039_c4ta05285d__sample_4221, 10.1039_c4ta05285d__sample_4223, 10.1039_c4ta05285d__sample_4222, 10.1039_c4ta05285d__sample_4224",A,max score=100; samples=5,no,https://doi.org/10.1039/c4ta05285d
DOI:10.1039/c4ta01554a,10.1039/c4ta01554a,11454,,,2,2,2,100,1.269911,0,0,0,2,0,0,0,"10.1039_c4ta01554a__sample_8176, 10.1039_c4ta01554a__sample_8177",A,max score=100; samples=2,no,https://doi.org/10.1039/c4ta01554a
DOI:10.1039/c4ra15456h,10.1039/c4ra15456h,5102,,,7,7,7,100,1.321952,0,0,0,7,0,0,0,"10.1039_c4ra15456h__sample_30660, 10.1039_c4ra15456h__sample_30654, 10.1039_c4ra15456h__sample_30656, 10.1039_c4ra15456h__sample_30659, 10.1039_c4ra15456h__sample_30652, 10.1039_c4ra15456h__sample_30657, 10.1039_c4ra15456h__sample_30658",A,max score=100; samples=7,no,https://doi.org/10.1039/c4ra15456h
DOI:10.1039/c4ra03054k,10.1039/c4ra03054k,5085,,,8,8,8,100,1.057372,0,0,0,0,8,0,0,"10.1039_c4ra03054k__sample_14634, 10.1039_c4ra03054k__sample_14628, 10.1039_c4ra03054k__sample_14629, 10.1039_c4ra03054k__sample_14630, 10.1039_c4ra03054k__sample_14632, 10.1039_c4ra03054k__sample_14633, 10.1039_c4ra03054k__sample_14627, 10.1039_c4ra03054k__sample_14631",A,max score=100; samples=8,no,https://doi.org/10.1039/c4ra03054k
DOI:10.1039/c4ee03042g,10.1039/c4ee03042g,872,,,7,7,7,100,1.087868,0,0,0,7,0,0,0,"10.1039_c4ee03042g__sample_10606, 10.1039_c4ee03042g__sample_10607, 10.1039_c4ee03042g__sample_10602, 10.1039_c4ee03042g__sample_10603, 10.1039_c4ee03042g__sample_10604, 10.1039_c4ee03042g__sample_10605, 10.1039_c4ee03042g__sample_10601",A,max score=100; samples=7,no,https://doi.org/10.1039/c4ee03042g
DOI:10.1007/s11664-012-1927-7,10.1007/s11664-012-1927-7,2350,,,5,5,5,100,1.183018,0,0,0,5,0,0,0,"10.1007_s11664-012-1927-7__sample_16893, 10.1007_s11664-012-1927-7__sample_16894, 10.1007_s11664-012-1927-7__sample_16895, 10.1007_s11664-012-1927-7__sample_16896, 10.1007_s11664-012-1927-7__sample_16897",A,max score=100; samples=5,no,https://doi.org/10.1007/s11664-012-1927-7
DOI:10.1039/c4ee01463d,10.1039/c4ee01463d,7975,,,6,6,6,100,1.316936,0,0,0,6,0,0,0,"10.1039_c4ee01463d__sample_243, 10.1039_c4ee01463d__sample_375, 10.1039_c4ee01463d__sample_407, 10.1039_c4ee01463d__sample_306, 10.1039_c4ee01463d__sample_346, 10.1039_c4ee01463d__sample_411",A,max score=100; samples=6,no,https://doi.org/10.1039/c4ee01463d
DOI:10.1039/c5tc01248a,10.1039/c5tc01248a,11515,,,5,5,5,100,1.533465,0,0,0,5,0,0,0,"10.1039_c5tc01248a__sample_8259, 10.1039_c5tc01248a__sample_8260, 10.1039_c5tc01248a__sample_8261, 10.1039_c5tc01248a__sample_8262, 10.1039_c5tc01248a__sample_8263",A,max score=100; samples=5,no,https://doi.org/10.1039/c5tc01248a
