sample_key,split_random_80_20_step18,split_random_70_15_15_step18,split_doi_group_80_20_step18,split_material_system_group_step18
10.1002_aelm.201901391__sample_34789,train,train,train,not_assigned
10.1002_aelm.201901391__sample_34790,train,train,train,not_assigned
10.1002_aelm.201901391__sample_34791,train,train,train,not_assigned
10.1002_aelm.201901391__sample_34793,train,train,train,not_assigned
10.1002_aelm.201901391__sample_34795,train,train,train,not_assigned
10.1002_aelm.201901391__sample_34796,test,train,train,not_assigned
10.1002_aelm.202000083__sample_38358,train,train,train,not_assigned
10.1002_aelm.202000083__sample_38359,train,train,train,not_assigned
10.1002_aelm.202000083__sample_38360,test,train,train,not_assigned
10.1002_aelm.202000910__sample_42134,train,train,train,not_assigned
10.1002_aelm.202000910__sample_42135,train,train,train,not_assigned
10.1002_aelm.202000910__sample_42136,test,train,train,not_assigned
10.1002_aelm.202000910__sample_42137,train,test,train,not_assigned
10.1002_aelm.202000910__sample_42138,train,train,train,not_assigned
10.1002_aelm.202000910__sample_42139,train,test,train,not_assigned
10.1002_aelm.202000910__sample_42140,train,train,train,not_assigned
10.1002_aelm.202000910__sample_42141,train,train,train,not_assigned
10.1002_aelm.202100173__sample_44672,test,train,train,not_assigned
10.1002_aelm.202100173__sample_44673,train,valid,train,not_assigned
10.1002_aelm.202100173__sample_44674,train,train,train,not_assigned
10.1002_aelm.202100173__sample_44675,test,test,train,not_assigned
10.1002_aenm.201000072__sample_15208,train,test,train,not_assigned
10.1002_aenm.201000072__sample_15209,train,train,train,not_assigned
10.1002_aenm.201000072__sample_15210,test,valid,train,not_assigned
10.1002_aenm.201000072__sample_15211,train,train,train,not_assigned
10.1002_aenm.201000072__sample_15212,train,test,train,not_assigned
10.1002_aenm.201100126__sample_12129,train,train,train,not_assigned
10.1002_aenm.201100126__sample_12130,test,train,train,not_assigned
10.1002_aenm.201100126__sample_12131,test,test,train,not_assigned
10.1002_aenm.201100126__sample_12132,train,valid,train,not_assigned
10.1002_aenm.201100126__sample_12133,test,train,train,not_assigned
10.1002_aenm.201100149__sample_25526,train,valid,train,not_assigned
10.1002_aenm.201100149__sample_25527,train,train,train,not_assigned
10.1002_aenm.201100149__sample_25528,train,train,train,not_assigned
10.1002_aenm.201100149__sample_25529,test,train,train,not_assigned
10.1002_aenm.201100149__sample_25549,train,train,train,not_assigned
10.1002_aenm.201100149__sample_25558,train,test,train,not_assigned
10.1002_aenm.201100149__sample_25562,test,test,train,not_assigned
10.1002_aenm.201100149__sample_25563,test,train,train,not_assigned
10.1002_aenm.201100149__sample_25590,test,train,train,not_assigned
10.1002_aenm.201100149__sample_25591,test,train,train,not_assigned
10.1002_aenm.201100272__sample_12790,train,train,test,not_assigned
10.1002_aenm.201100338__sample_6553,train,train,train,not_assigned
10.1002_aenm.201100338__sample_6559,test,train,train,not_assigned
10.1002_aenm.201100338__sample_6561,test,test,train,not_assigned
10.1002_aenm.201100338__sample_6562,train,test,train,not_assigned
10.1002_aenm.201100338__sample_6563,train,test,train,not_assigned
10.1002_aenm.201100460__sample_21008,test,train,train,not_assigned
10.1002_aenm.201100460__sample_21009,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21010,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21011,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21012,train,test,train,not_assigned
10.1002_aenm.201100460__sample_21014,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21022,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21023,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21024,train,test,train,not_assigned
10.1002_aenm.201100460__sample_21025,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21026,train,test,train,not_assigned
10.1002_aenm.201100460__sample_21027,train,train,train,not_assigned
10.1002_aenm.201100460__sample_21028,train,train,train,not_assigned
10.1002_aenm.201100756__sample_173,train,train,train,not_assigned
10.1002_aenm.201100756__sample_216,train,valid,train,not_assigned
10.1002_aenm.201100756__sample_220,train,train,train,not_assigned
10.1002_aenm.201100756__sample_264,train,train,train,not_assigned
10.1002_aenm.201100756__sample_284,test,train,train,not_assigned
10.1002_aenm.201100756__sample_352,test,test,train,not_assigned
10.1002_aenm.201100770__sample_32,train,valid,train,not_assigned
10.1002_aenm.201100770__sample_46,train,train,train,not_assigned
10.1002_aenm.201100770__sample_75,train,valid,train,not_assigned
10.1002_aenm.201100770__sample_89,train,train,train,not_assigned
10.1002_aenm.201100770__sample_92,train,train,train,not_assigned
10.1002_aenm.201100775__sample_6583,train,train,train,not_assigned
10.1002_aenm.201100775__sample_6584,test,train,train,not_assigned
10.1002_aenm.201100775__sample_6585,train,train,train,not_assigned
10.1002_aenm.201100775__sample_6586,train,test,train,not_assigned
10.1002_aenm.201100775__sample_6587,train,test,train,not_assigned
10.1002_aenm.201100775__sample_6588,train,train,train,not_assigned
10.1002_aenm.201100775__sample_6589,train,valid,train,not_assigned
10.1002_aenm.201100775__sample_6590,train,train,train,not_assigned
10.1002_aenm.201100775__sample_6591,train,test,train,not_assigned
10.1002_aenm.201100775__sample_6592,test,train,train,not_assigned
10.1002_aenm.201200083__sample_182,train,valid,train,not_assigned
10.1002_aenm.201200083__sample_200,train,test,train,not_assigned
10.1002_aenm.201200083__sample_227,train,train,train,not_assigned
10.1002_aenm.201200083__sample_318,test,train,train,not_assigned
10.1002_aenm.201200083__sample_320,test,train,train,not_assigned
10.1002_aenm.201200083__sample_368,test,valid,train,not_assigned
10.1002_aenm.201200083__sample_399,train,train,train,not_assigned
10.1002_aenm.201200503__sample_4919,train,valid,train,not_assigned
10.1002_aenm.201200503__sample_4920,train,valid,train,not_assigned
10.1002_aenm.201200650__sample_6593,train,train,train,not_assigned
10.1002_aenm.201200650__sample_6594,train,train,train,not_assigned
10.1002_aenm.201200650__sample_6595,train,train,train,not_assigned
10.1002_aenm.201200650__sample_6596,train,train,train,not_assigned
10.1002_aenm.201200650__sample_6597,test,train,train,not_assigned
10.1002_aenm.201200650__sample_6598,test,train,train,not_assigned
10.1002_aenm.201200683__sample_106,train,train,train,not_assigned
10.1002_aenm.201200683__sample_148,train,test,train,not_assigned
10.1002_aenm.201200683__sample_290,train,train,train,not_assigned
10.1002_aenm.201200683__sample_31,train,test,train,not_assigned
10.1002_aenm.201200683__sample_422,test,train,train,not_assigned
10.1002_aenm.201200970__sample_25306,train,train,train,not_assigned
10.1002_aenm.201200970__sample_25307,train,train,train,not_assigned
10.1002_aenm.201200970__sample_25308,train,train,train,not_assigned
10.1002_aenm.201200970__sample_25309,train,train,train,not_assigned
10.1002_aenm.201200973__sample_10288,test,train,train,not_assigned
10.1002_aenm.201200973__sample_10289,train,train,train,not_assigned
10.1002_aenm.201200973__sample_10290,train,train,train,not_assigned
10.1002_aenm.201200973__sample_10291,train,train,train,not_assigned
10.1002_aenm.201300174__sample_5349,train,train,train,not_assigned
10.1002_aenm.201300174__sample_5350,train,train,train,not_assigned
10.1002_aenm.201300174__sample_5351,train,train,train,not_assigned
10.1002_aenm.201300174__sample_5352,test,train,train,not_assigned
10.1002_aenm.201300174__sample_5353,train,train,train,not_assigned
10.1002_aenm.201300336__sample_10295,train,train,train,not_assigned
10.1002_aenm.201300336__sample_10296,test,valid,train,not_assigned
10.1002_aenm.201300336__sample_10297,test,train,train,not_assigned
10.1002_aenm.201300336__sample_10298,train,train,train,not_assigned
10.1002_aenm.201300937__sample_21044,train,train,train,not_assigned
10.1002_aenm.201300937__sample_21045,train,train,train,not_assigned
10.1002_aenm.201300937__sample_21046,test,train,train,not_assigned
10.1002_aenm.201300937__sample_21047,test,valid,train,not_assigned
10.1002_aenm.201300937__sample_21052,train,train,train,not_assigned
10.1002_aenm.201300937__sample_21053,train,valid,train,not_assigned
10.1002_aenm.201300937__sample_21054,train,test,train,not_assigned
10.1002_aenm.201300937__sample_21055,train,valid,train,not_assigned
10.1002_aenm.201300937__sample_21056,train,train,train,not_assigned
10.1002_aenm.201300937__sample_21057,train,valid,train,not_assigned
10.1002_aenm.201400348__sample_13676,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13677,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13678,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13679,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13680,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13682,train,train,train,not_assigned
10.1002_aenm.201400348__sample_13683,train,valid,train,not_assigned
10.1002_aenm.201400600__sample_31756,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31757,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31758,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31759,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31760,test,train,train,not_assigned
10.1002_aenm.201400600__sample_31761,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31762,train,train,train,not_assigned
10.1002_aenm.201400600__sample_31763,train,valid,train,not_assigned
10.1002_aenm.201401391__sample_1405,train,train,train,not_assigned
10.1002_aenm.201401391__sample_1407,train,train,train,not_assigned
10.1002_aenm.201401391__sample_1408,train,train,train,not_assigned
10.1002_aenm.201401391__sample_1409,train,train,train,not_assigned
10.1002_aenm.201401391__sample_1410,train,train,train,not_assigned
10.1002_aenm.201500360__sample_19476,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19477,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19478,test,train,test,not_assigned
10.1002_aenm.201500360__sample_19479,train,test,test,not_assigned
10.1002_aenm.201500360__sample_19480,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19481,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19482,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19483,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19484,train,train,test,not_assigned
10.1002_aenm.201500360__sample_19485,train,valid,test,not_assigned
10.1002_aenm.201500411__sample_1411,train,valid,train,not_assigned
10.1002_aenm.201500411__sample_1412,train,train,train,not_assigned
10.1002_aenm.201500411__sample_1413,train,test,train,not_assigned
10.1002_aenm.201500411__sample_1414,train,train,train,not_assigned
10.1002_aenm.201500411__sample_1415,test,train,train,not_assigned
10.1002_aenm.201500411__sample_1416,train,test,train,not_assigned
10.1002_aenm.201502269__sample_24962,train,test,train,not_assigned
10.1002_aenm.201502269__sample_24963,train,train,train,not_assigned
10.1002_aenm.201502269__sample_24964,train,train,train,not_assigned
10.1002_aenm.201502269__sample_24965,train,train,train,not_assigned
10.1002_aenm.201502269__sample_24966,train,train,train,not_assigned
10.1002_aenm.201502269__sample_24967,train,train,train,not_assigned
10.1002_aenm.201502423__sample_42689,train,train,train,not_assigned
10.1002_aenm.201502423__sample_42690,train,valid,train,not_assigned
10.1002_aenm.201502423__sample_42691,train,test,train,not_assigned
10.1002_aenm.201502423__sample_42692,train,train,train,not_assigned
10.1002_aenm.201502423__sample_42693,test,train,train,not_assigned
10.1002_aenm.201502423__sample_42694,train,valid,train,not_assigned
10.1002_aenm.201502423__sample_42695,train,train,train,not_assigned
10.1002_aenm.201601450__sample_3187,train,test,test,not_assigned
10.1002_aenm.201601450__sample_3188,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3189,test,train,test,not_assigned
10.1002_aenm.201601450__sample_3190,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3191,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3192,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3193,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3194,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3195,train,valid,test,not_assigned
10.1002_aenm.201601450__sample_3196,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3197,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3198,train,train,test,not_assigned
10.1002_aenm.201601450__sample_3199,train,valid,test,not_assigned
10.1002_aenm.201602582__sample_41695,train,train,train,not_assigned
10.1002_aenm.201602582__sample_41696,train,valid,train,not_assigned
10.1002_aenm.201602582__sample_41697,train,test,train,not_assigned
10.1002_aenm.201602582__sample_41698,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31676,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31677,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31678,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31679,test,valid,train,not_assigned
10.1002_aenm.201700099__sample_31680,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31681,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31682,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31683,test,test,train,not_assigned
10.1002_aenm.201700099__sample_31684,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31685,train,test,train,not_assigned
10.1002_aenm.201700099__sample_31686,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31687,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31727,train,test,train,not_assigned
10.1002_aenm.201700099__sample_31728,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31729,train,test,train,not_assigned
10.1002_aenm.201700099__sample_31730,train,train,train,not_assigned
10.1002_aenm.201700099__sample_31731,train,train,train,not_assigned
10.1002_aenm.201701313__sample_31559,test,train,test,not_assigned
10.1002_aenm.201701313__sample_31560,train,train,test,not_assigned
10.1002_aenm.201701313__sample_31561,test,train,test,not_assigned
10.1002_aenm.201701313__sample_31562,test,test,test,not_assigned
10.1002_aenm.201701313__sample_31563,train,train,test,not_assigned
10.1002_aenm.201701313__sample_31564,train,train,test,not_assigned
10.1002_aenm.201701313__sample_31565,train,test,test,not_assigned
